0,-0.000350370452694371,0.00032526454685217,0.000126776964054331,0.000308663706742429,-0.000360533185881584,0.000105475804545813,5.30539658125662e-05
1,-0.0756070844116273,0.0782917866896748,0.027829380924973,0.0851115929203318,-0.0744982559635531,0.0188133776142686,0.00632386531264056
2,-0.149911759139496,0.155765006339195,0.0517234410359758,0.171268159060939,-0.150231660343885,0.0345171786659633,0.0127775280132795
3,-0.222647547476085,0.232497016489562,0.0720273937452423,0.25829871546188,-0.227019059175344,0.0474381992071648,0.0194160566720752
4,-0.293190818450372,0.308244334096788,0.0890190069881994,0.345696655927176,-0.304270629898461,0.057809202650653,0.0262409858507923
5,-0.360917689972148,0.382766835552125,0.103029927246103,0.432931725928098,-0.381353999093738,0.0658685176889063,0.0332533693433974
6,-0.425210803544862,0.455826731777253,0.114439397589303,0.519453893425991,-0.45760070641892,0.0718544461930274,0.0404537806540989
7,-0.48546626351002,0.52718762483043,0.123667239234133,0.604697750462156,-0.532313479343195,0.0760000542138881,0.0478423146725298
8,-0.541100659164371,0.596613685814601,0.131166200020642,0.68808740657502,-0.604774235761084,0.0785284336908972,0.0554185905370696
9,-0.591558084902727,0.663868991040658,0.137413782659263,0.76904182537626,-0.674252718207612,0.0796485113961965,0.0631817556744335
10,-0.63631707139094,0.728717049871523,0.142903673461674,0.846980546406772,-0.740015651221083,0.0795514694086261,0.0711304910008328
11,-0.674897339711379,0.790920553516032,0.148136898449704,0.921329725860317,-0.801336302618212,0.0784078282488472,0.079263017267211
12,-0.706866290479949,0.850241369326499,0.153612838134462,0.991528422059154,-0.857504320247798,0.076365229954056,0.0875771025283084
13,-0.731845141127735,0.906440799959493,0.159820234808734,1.05703504483296,-0.90783570834145,0.0735469440762222,0.0960700707126158
14,-0.749514626875476,0.959280121173016,0.167228326857369,1.11733388231798,-0.951682802027078,0.0700511051051155,0.104738811267624
15,-0.759620184394283,1.00852140614784,0.176278243347167,1.17194161427024,-0.988444095029837,0.0659506754004295,0.113579789852208
16,-0.761976541715391,1.05392863813457,0.187374789020531,1.22041371787067,-1.01757377414445,0.061294113616479,0.122589060045454
17,-0.756471643584644,1.09526910704208,0.200878744822864,1.26235067026776,-1.03859081478016,0.056106715060833,0.131762276038838
18,-0.743069848098857,1.13231507940082,0.217099802305429,1.29740385181152,-1.05108749478096,0.050392577675849,0.141094706276246
19,-0.721814338042444,1.16484572505904,0.236290241751082,1.32528105511603,-1.05473718880342,0.0441371355849164,0.150581248004135
20,-0.692828698781813,1.19264927810333,0.258639453782081,1.34575150776003,-1.04930131275217,0.0373101915999972,0.160216442691872
21,-0.656317623778069,1.21552540393621,0.284269392661355,1.35865032058521,-1.0346352970587,0.0298693709183841,0.169994492280279
22,-0.612566718640383,1.23328773928704,0.313231036646509,1.36388227914841,-1.0106934788375,0.0217639105943712,0.179909276214366
23,-0.561941385048065,1.24576656726706,0.345501916773042,1.36142490287065,-0.977532816030954,0.0129386933785237,0.189954369214399
24,-0.504884776695429,1.25281158548666,0.380984760519832,1.3513307047257,-0.935315341398112,0.0033384302671805,0.200123059737679
25,-0.441914830529685,1.25429472180493,0.419507281149677,1.3337285938248,-0.884309290419931,-0.0070881063387756,0.210408369081716
26,-0.373620387822329,1.25011294954288,0.460823127335056,1.30882437386383,-0.824888854672544,-0.0183838975719217,0.220803071078007
27,-0.300656430899528,1.24019105201371,0.504613991197148,1.27690030196678,-0.757532530721739,-0.0305796386049949,0.231299712324164
28,-0.223738472515183,1.22448428504782,0.550492856332042,1.23831368483115,-0.682820053862771,-0.0436899391558953,0.241890632900871
29,-0.143636145740165,1.20298088584617,0.598008351001532,1.19349450208896,-0.6014279257997,-0.0577098536316604,0.252567987518989
30,-0.0611660527225572,1.17570437699918,0.646650155655246,1.14294206025889,-0.51412356534738,-0.0726118241078194,0.263323767041093
31,0.0228160593898792,1.14271561586264,0.695855398549812,1.08722069439259,-0.421758131159651,-0.0883431113591616,0.274149820320825
32,0.107423717813859,1.10411454167883,0.745015958655773,1.02695454831138,-0.325258085049147,-0.104823779786437,0.285037876302702
33,0.191748652771017,1.06004157584548,0.79348658149976,0.962821477988889,-0.225615583378859,-0.121945291489192,0.295979566324367
34,0.274870141851853,1.01067863453487,0.840593701270651,0.895546135956198,-0.123877801990427,-0.139569753106534,0.306966446562819
35,0.355864670030383,0.956249717399563,0.885644851600348,0.825892307388733,-0.0211353169162913,-0.157529846590911,0.317990020565784
