0,0.00019144705326074,0.000139962394388557,-9.14059628049357e-05,0.000280227949586931,-0.000222237440642297
1,0.104671574485175,0.0771141057124329,-0.0400990419655144,0.0648638843227204,-0.0261468525836176
2,0.210478914162325,0.156595775406335,-0.0776701016234779,0.130517071673423,-0.051995721488083
3,0.316547497931055,0.238140944483035,-0.112983508298754,0.1961628071194,-0.0777566937054697
4,0.421803247182992,0.32126016324064,-0.146261108618139,0.260722694680255,-0.103417923207532
5,0.525176485579567,0.405421207618167,-0.17776137199838,0.323131628965245,-0.128967857848868
6,0.625614321926591,0.490052448038862,-0.207772473691104,0.382352374617544,-0.154395228200566
7,0.722092750934649,0.574546923774868,-0.23660487513509,0.437389823654422,-0.179689035812414
8,0.813628324420299,0.658267096879332,-0.264583523818946,0.487304736316208,-0.204838540962141
9,0.899289252168983,0.740550248828827,-0.292039801439696,0.531226777207882,-0.229833249951013
10,0.978205800092382,0.820714472358514,-0.319303353781258,0.568366667313851,-0.254662902005843
11,1.04957986334781,0.898065200718775,-0.34669393834886,0.598027283779699,-0.27931745584801
12,1.11269360360203,0.971902206895928,-0.374513426328644,0.619613553039057,-0.303787075990482
13,1.16691705245511,1.04152699637646,-0.40303809387451,0.632640998739554,-0.328062118824073
14,1.21171459701482,1.10625050894151,-0.43251133406654,0.636742823777513,-0.352133118554224
15,1.24665027853668,1.16540103789348,-0.463136915178483,0.631675425346095,-0.375990773049539
16,1.27139185071878,1.21833226916466,-0.495072903208207,0.617322262969474,-0.399625929663028
17,1.28571356045271,1.26443133804935,-0.52842635706729,0.593696021748147,-0.423029571086632
18,1.28949763036762,1.3031267979308,-0.563248893525435,0.560939036170911,-0.446192801299035
19,1.28273443914594,1.33389639341873,-0.599533206120505,0.5193219635374,-0.469106831666059
20,1.26552141211903,1.35627452983028,-0.637210607959042,0.469240719951766,-0.491762967252071
21,1.23806065085486,1.36985933197387,-0.676149652850493,0.411211715659176,-0.514152593399818
22,1.20065534612011,1.37431918774757,-0.716155872766036,0.345865449868561,-0.536267162634959
23,1.15370503353663,1.36939867613625,-0.756972652430656,0.273938547808629,-0.558098181950231
24,1.09769976526847,1.35492378475666,-0.798283244198595,0.1962643442806,-0.579637200522785
25,1.03321328399817,1.33080632910771,-0.839713908490055,0.113762138095681,-0.600875797916611
26,0.960895297119517,1.29704749406419,-0.880838147248448,0.0274252602320901,-0.6218055728203
27,0.881462959350362,1.25374042781333,-0.921181980381518,-0.0616918849476019,-0.642418132368521
28,0.795691680731174,1.2010718292651,-0.960230198241944,-0.152487631749024,-0.662705082093668
29,0.704405384124393,1.13932248183816,-0.99743350714278,-0.24382753285267,-0.682658016552036
30,0.608466341788138,1.06886669928825,-1.03221646993861,-0.334559311668488,-0.702268510666703
31,0.508764724311938,0.990170662742729,-1.06398613006836,-0.423528085634154,-0.721528111827027
32,0.406207997140583,0.903789642159961,-1.09214119536655,-0.509591654845986,-0.740428332782234
33,0.301710300068451,0.810364109860758,-1.11608164760029,-0.591635649355087,-0.758960645364137
34,0.196181943477238,0.710614768387521,-1.13521863525054,-0.66858833027444,-0.777116475071408
35,0.0905191517551183,0.605336529537997,-1.14898450067047,-0.73943484450332,-0.79488719654522
36,-0.0144058206626814,0.495391495792814,-1.15684278853549,-0.803230740321067,-0.812264129963277
37,-0.117754081768997,0.381701009308809,-1.15829808053084,-0.859114561230855,-0.829238538376536
38,-0.218728892164641,0.265236846985652,-1.15290550155412,-0.906319348104807,-0.845801626010005
39,-0.316583751536526,0.147011652639235,-1.14027974535743,-0.944182894717839,-0.861944537546092
40,-0.410629690644327,0.0280687088481651,-1.12010347249967,-0.972156618947764,-0.877658358406073
41,-0.500241689701413,-0.0905288385928524,-1.09213494067219,-0.989812931021787,-0.89293411604216
42,-0.58486415660279,-0.207709181635624,-1.05621473681495,-0.99685100093491,-0.907762782249705
43,-0.664015411734338,-0.322403346803075,-1.0122714918381,-0.993100849261103,-0.922135276505942
44,-0.737291139908942,-0.433556852335614,-0.960326472056534,-0.978525708710652,-0.936042470338659
45,-0.804366784126306,-0.540141385827209,-0.90049695645508,-0.953222627629507,-0.949475192725028
46,-0.86499887015158,-0.641166360003521,-0.83299832542473,-0.917421310850958,-0.962424236517827
47,-0.91902526516108,-0.73569020361367,-0.758144804418251,-0.871481217553318,-0.974880365893091
48,-0.96636438772134,-0.822831245595119,-0.676348824817356,-0.81588695970625,-0.986834324810253
49,-1.0070133999657,-0.901778053736726,-0.588118983917926,-0.751242067963591,-0.998276846472728
50,-1.04104542583363,-0.971799093991486,-0.494056606045255,-0.678261214152863,-1.00919866377386
51,-1.06860585147451,-1.03225158333542,-0.39485092711944,-0.597761000505592,-1.01959052071018
52,-1.08990777523482,-1.0825894175648,-0.291272945208258,-0.510649445171779,-1.02944318474098
53,-1.1052266849042,-1.12237006557824,-0.18416799943638,-0.417914311093098,-1.03874746007027
54,-1.11489444896644,-1.15126033338669,-0.0744471587742951,-0.320610440726308,-1.04749420182427
55,-1.11929271637873,-1.1690409141957,0.0369224795758789,-0.219846272195507,-1.05567433109508
56,-1.11884582579632,-1.17560965525035,0.148928465519508,-0.11676972302749,-1.06327885081797
57,-1.11401333010159,-1.1709834875481,0.260524512983149,-0.0125536355432254,-1.07029886244762
58,-1.10528224553651,-1.15529898081314,0.370642712505955,0.0916190168664011,-1.07672558339564
59,-1.0931591366483,-1.12881150308149,0.478206281804285,0.194569961027615,-1.08255036518949
60,-1.07816214863176,-1.09189298164929,0.582142686923306,0.295140291811749,-1.08776471231046
61,-1.06081309750302,-1.04502827976115,0.681396959191515,0.392204778853996,-1.09236030166597
62,-1.04162972590264,-0.988810221029181,0.774945028205721,0.484685620667677,-1.09632900264957
63,-1.02111822825497,-0.923933310941423,0.861806888587735,0.571565463500386,-1.09966289773959
64,-0.999766143579819,-0.85118622170933,0.941059418326325,0.651899513670588,-1.10235430358563
65,-0.978035707552196,-0.771443122887804,1.01184866916974,0.72482658589355,-1.1043957925304
66,-0.95635774754404,-0.685653955458108,1.07340145474873,0.789578946047217,-1.10578021451227
67,-0.935126195480503,-0.5948337611828,1.12503606983444,0.845490824703736,-1.10650071929285
68,-0.914693283537991,-0.500051191826124,1.16617198428025,0.892005497295501,-1.10655077895202
69,-0.895365477147312,-0.402416334102618,1.19633836763689,0.928680847706648,-1.10592421059173
70,-0.877400188598244,-0.303067995809697,1.21518131500721,0.955193354073383,-1.10461519918887
71,-0.861003302932718,-0.20316060637642,1.22246966123142,0.971340458316119,-1.10261832053606
72,-0.846327535928422,-0.103850890904114,1.2180992887459,0.977041304079904,-1.09992856420871
73,-0.833471631980689,-0.00628448059336778,1.20209585419371,0.972335850988481,-1.09654135649593
74,-0.822480397755121,0.0884173758188204,1.17461587981535,0.957382396083291,-1.09245258323195
75,-0.813345555771397,0.179170835385223,1.13594617752657,0.932453555688022,-1.08765861246474
76,-0.806007390749615,0.264942057344286,1.08650159609527,0.897930782388284,-1.08215631689792
77,-0.800357150757046,0.344759215540693,1.02682110464844,0.854297512035514,-1.07594309604202
78,-0.796240155078776,0.417723776541262,0.957562248553813,0.802131054384117,-1.06901689801121
79,-0.793459551432955,0.483020901823232,0.879494036209876,0.742093357884669,-1.0613762409018
80,-0.791780656779934,0.539928843005091,0.79348833712203,0.674920794044243,-1.05302023368903
81,-0.79093580863997,0.587827211440087,0.70050989253376,0.60141311941915,-1.04394859657936
82,-0.790629647626305,0.626204017445052,0.601605059518785,0.522421783550729,-1.03416168075595
83,-0.790544746892519,0.654661389815542,0.497889427541682,0.438837758853045,-1.02366048745588
84,-0.790347500440706,0.672919902885431,0.390534462797251,0.351579073512182,-1.01244668631871
85,-0.789694179777872,0.680821456010657,0.280753349904421,0.261578230800043,-1.00052263294674
86,-0.788237067261007,0.678330668763285,0.169786212547682,0.16976969782124,-0.987891385619134
87,-0.785630574637005,0.66553477407252,0.0588849042473309,0.0770776436206345,-0.974556721102843
88,-0.781537256744285,0.64264201079404,-0.0507024325477081,-0.0155958991573568,-0.9605231495053
89,-0.775633633062542,0.609978536473422,-0.157746836525836,-0.107382283148153,-0.94579592811521
